#MDstep	 Temp		 PE	 	KE		 TotEner
790	  300.052948	 -138159.524361	 3565.039115	 -134594.485246 
795	  299.550995	 -138156.467125	 3559.074972	 -134597.392153 
800	  300.433105	 -138167.087629	 3569.555696	 -134597.531933 
805	  299.898468	 -138168.218329	 3563.203645	 -134605.014684 
810	  300.992584	 -138181.420822	 3576.203327	 -134605.217495 
815	  301.207611	 -138198.360210	 3578.758166	 -134619.602044 
820	  302.374817	 -138212.005528	 3592.625957	 -134619.379571 
825	  302.051208	 -138238.844169	 3588.780920	 -134650.063249 
830	  303.455322	 -138255.251559	 3605.463753	 -134649.787806 
835	  302.217804	 -138284.325209	 3590.760563	 -134693.564647 
840	  303.175568	 -138295.581328	 3602.139911	 -134693.441418 
845	  300.930115	 -138309.198351	 3575.461040	 -134733.737311 
850	  301.149506	 -138311.886789	 3578.067741	 -134733.819048 
855	  298.677734	 -138298.685624	 3548.699491	 -134749.986133 
860	  297.777344	 -138287.942232	 3538.001564	 -134749.940667 
865	  297.302002	 -138257.878322	 3532.354073	 -134725.524249 
870	  295.991089	 -138242.594822	 3516.778495	 -134725.816328 
875	  297.650085	 -138217.186279	 3536.489874	 -134680.696405 
880	  297.014618	 -138209.773318	 3528.939451	 -134680.833867 
885	  299.550690	 -138206.859032	 3559.071622	 -134647.787410 
890	  299.760864	 -138209.253030	 3561.568795	 -134647.684236 
895	  301.291168	 -138227.208689	 3579.750862	 -134647.457827 
900	  301.776123	 -138232.764820	 3585.512733	 -134647.252087 
905	  301.294586	 -138250.942970	 3579.791529	 -134671.151441 
910	  301.004517	 -138247.294063	 3576.345100	 -134670.948963 
915	  299.548340	 -138244.591333	 3559.043481	 -134685.547852 
920	  298.102356	 -138227.458026	 3541.863355	 -134685.594671 
925	  297.927856	 -138205.375182	 3539.790202	 -134665.584979 
930	  297.150330	 -138196.328990	 3530.552009	 -134665.776981 
935	  298.857971	 -138185.056389	 3550.840950	 -134634.215438 
940	  300.338135	 -138202.970807	 3568.427250	 -134634.543557 
945	  301.202698	 -138219.444548	 3578.699469	 -134640.745079 
950	  304.254974	 -138255.799629	 3614.964716	 -134640.834912 
955	  302.619690	 -138289.322739	 3595.535238	 -134693.787501 
960	  305.133179	 -138319.011181	 3625.398933	 -134693.612248 
965	  302.043060	 -138346.116856	 3588.684376	 -134757.432481 
970	  301.829315	 -138343.296269	 3586.144678	 -134757.151591 
975	  299.123688	 -138335.479993	 3553.998061	 -134781.481932 
980	  295.911865	 -138297.315942	 3515.837457	 -134781.478485 
985	  296.582031	 -138259.332349	 3523.799676	 -134735.532673 
990	  292.796722	 -138214.356356	 3478.825074	 -134735.531282 
995	  296.336792	 -138173.343434	 3520.885972	 -134652.457462 
1000	  294.377289	 -138150.248418	 3497.604599	 -134652.643819 
1005	  297.711121	 -138125.288432	 3537.215019	 -134588.073413 
1010	  297.667175	 -138125.163557	 3536.692776	 -134588.470780 
1015	  299.260162	 -138118.796936	 3555.619712	 -134563.177225 
1020	  300.271698	 -138131.059429	 3567.638021	 -134563.421407 
1025	  300.745483	 -138142.448342	 3573.267167	 -134569.181175 
1030	  302.115601	 -138158.763924	 3589.546018	 -134569.217907 
1035	  302.033356	 -138185.537688	 3588.569008	 -134596.968680 
1040	  303.356720	 -138201.133751	 3604.292413	 -134596.841338 
1045	  301.958923	 -138227.070136	 3587.684585	 -134639.385551 
1050	  302.472290	 -138232.914701	 3593.784181	 -134639.130520 
1055	  301.141205	 -138249.037887	 3577.968925	 -134671.068961 
1060	  301.780029	 -138256.637361	 3585.559226	 -134671.078135 
1065	  300.822632	 -138268.817858	 3574.183910	 -134694.633947 
1070	  302.581970	 -138289.895129	 3595.087296	 -134694.807833 
1075	  301.063538	 -138304.849437	 3577.046153	 -134727.803284 
1080	  303.417267	 -138333.214708	 3605.011548	 -134728.203161 
1085	  300.598572	 -138342.591347	 3571.521734	 -134771.069614 
1090	  302.224030	 -138362.002798	 3590.834335	 -134771.168463 
1095	  299.959106	 -138363.913824	 3563.924159	 -134799.989665 
1100	  299.784210	 -138361.785210	 3561.846076	 -134799.939134 
1105	  298.993286	 -138352.357456	 3552.448966	 -134799.908490 
1110	  296.904663	 -138327.427596	 3527.633112	 -134799.794484 
1115	  298.149261	 -138308.078085	 3542.420668	 -134765.657417 
1120	  294.979309	 -138270.062161	 3504.757425	 -134765.304736 
1125	  297.862213	 -138247.375761	 3539.009969	 -134708.365793 
1130	  295.216553	 -138215.817463	 3507.576186	 -134708.241277 
1135	  298.291016	 -138197.840596	 3544.104738	 -134653.735858 
1140	  297.532745	 -138188.855094	 3535.095677	 -134653.759417 
1145	  299.353485	 -138183.607071	 3556.728274	 -134626.878798 
1150	  300.506317	 -138197.500797	 3570.425517	 -134627.075281 
1155	  300.254333	 -138202.698816	 3567.431776	 -134635.267040 
1160	  302.055939	 -138224.218600	 3588.837297	 -134635.381303 
1165	  300.174164	 -138228.556876	 3566.479125	 -134662.077750 
1170	  300.906433	 -138237.309661	 3575.179553	 -134662.130108 
1175	  300.087158	 -138240.853088	 3565.445442	 -134675.407646 
1180	  300.093719	 -138240.778477	 3565.523304	 -134675.255173 
1185	  300.745209	 -138252.310306	 3573.264196	 -134679.046111 
1190	  300.564545	 -138249.856063	 3571.117447	 -134678.738616 
1195	  300.889679	 -138263.202702	 3574.980431	 -134688.222272 
1200	  300.418182	 -138257.281987	 3569.378394	 -134687.903594 
1205	  299.748505	 -138256.789841	 3561.421921	 -134695.367920 
1210	  298.774017	 -138245.177742	 3549.843508	 -134695.334234 
1215	  298.358612	 -138227.955044	 3544.908051	 -134683.046993 
1220	  297.543854	 -138218.422332	 3535.227594	 -134683.194739 
1225	  298.057465	 -138197.616846	 3541.329811	 -134656.287035 
1230	  298.311218	 -138200.956406	 3544.344863	 -134656.611543 
1235	  299.573303	 -138198.078780	 3559.340027	 -134638.738753 
1240	  301.333038	 -138219.254203	 3580.248314	 -134639.005888 
1245	  301.792908	 -138242.837698	 3585.712007	 -134657.125691 
1250	  304.405884	 -138273.741345	 3616.757823	 -134656.983522 
1255	  303.173370	 -138314.021483	 3602.113950	 -134711.907533 
1260	  305.367889	 -138339.895061	 3628.187875	 -134711.707187 
1265	  302.604645	 -138373.574832	 3595.356512	 -134778.218321 
1270	  302.822540	 -138376.047806	 3597.945501	 -134778.102305 
1275	  299.526703	 -138372.977956	 3558.786559	 -134814.191397 
1280	  296.849915	 -138340.998705	 3526.982486	 -134814.016219 
1285	  295.948242	 -138295.247770	 3516.269332	 -134778.978439 
1290	  291.923126	 -138247.482505	 3468.445604	 -134779.036902 
1295	  295.040375	 -138190.794827	 3505.482897	 -134685.311931 
1300	  292.879272	 -138165.469474	 3479.805934	 -134685.663540 
1305	  297.860687	 -138141.997031	 3538.992120	 -134603.004911 
1310	  298.940094	 -138155.001568	 3551.816621	 -134603.184948 
1315	  301.115387	 -138170.518603	 3577.662380	 -134592.856223 
1320	  303.443054	 -138198.172394	 3605.318110	 -134592.854285 
1325	  302.551849	 -138231.172789	 3594.729203	 -134636.443586 
1330	  304.057922	 -138248.766988	 3612.623557	 -134636.143431 
1335	  302.042053	 -138275.696122	 3588.672436	 -134687.023686 
1340	  301.913940	 -138273.867720	 3587.149981	 -134686.717740 
1345	  300.631775	 -138284.181020	 3571.916241	 -134712.264779 
1350	  300.008789	 -138276.503645	 3564.514269	 -134711.989376 
1355	  300.143219	 -138280.694159	 3566.111580	 -134714.582579 
1360	  301.231171	 -138293.606269	 3579.037738	 -134714.568531 
1365	  300.920288	 -138306.829453	 3575.344028	 -134731.485425 
1370	  303.767548	 -138340.927736	 3609.173392	 -134731.754343 
1375	  300.830872	 -138352.961001	 3574.281725	 -134778.679276 
1380	  302.925598	 -138378.314995	 3599.169923	 -134779.145072 
1385	  299.247467	 -138371.566674	 3555.468643	 -134816.098031 
1390	  298.396942	 -138361.529495	 3545.363395	 -134816.166100 
1395	  297.542816	 -138334.892309	 3535.215272	 -134799.677037 
1400	  294.012085	 -138292.765648	 3493.265171	 -134799.500478 
1405	  297.055359	 -138260.588722	 3529.423449	 -134731.165273 
1410	  292.827789	 -138210.027850	 3479.194325	 -134730.833524 
1415	  297.553955	 -138183.709287	 3535.347401	 -134648.361886 
1420	  294.286560	 -138144.725320	 3496.526321	 -134648.199000 
1425	  298.168152	 -138125.595284	 3542.644914	 -134582.950370 
1430	  296.943512	 -138110.972457	 3528.094493	 -134582.877964 
1435	  299.106812	 -138102.671452	 3553.797652	 -134548.873799 
1440	  300.704041	 -138121.889920	 3572.774975	 -134549.114944 
1445	  300.781036	 -138133.440822	 3573.689873	 -134559.750949 
1450	  303.479462	 -138165.900281	 3605.750803	 -134560.149479 
1455	  300.987701	 -138179.933055	 3576.145055	 -134603.788000 
1460	  303.097229	 -138205.083281	 3601.209255	 -134603.874026 
1465	  301.464935	 -138224.864242	 3581.815382	 -134643.048860 
1470	  302.913330	 -138241.828580	 3599.024405	 -134642.804176 
1475	  302.243164	 -138271.384199	 3591.061711	 -134680.322488 
1480	  303.317200	 -138283.688043	 3603.822884	 -134679.865159 
1485	  301.979736	 -138310.058972	 3587.931815	 -134722.127157 
1490	  302.357056	 -138314.214345	 3592.414933	 -134721.799412 
1495	  300.745209	 -138325.651362	 3573.264032	 -134752.387330 
1500	  300.637939	 -138324.111630	 3571.989669	 -134752.121962 
1505	  299.220276	 -138317.155961	 3555.145915	 -134762.010046 
1510	  299.002563	 -138314.773680	 3552.558870	 -134762.214811 
1515	  298.049896	 -138293.864561	 3541.239943	 -134752.624618 
1520	  297.424744	 -138286.609850	 3533.812417	 -134752.797433 
1525	  297.387817	 -138257.744049	 3533.373594	 -134724.370455 
1530	  296.097717	 -138242.562835	 3518.045481	 -134724.517354 
1535	  297.722473	 -138217.891659	 3537.349916	 -134680.541743 
1540	  296.177216	 -138199.363909	 3518.990103	 -134680.373806 
1545	  299.250397	 -138193.076025	 3555.503461	 -134637.572564 
1550	  298.348480	 -138182.190815	 3544.787652	 -134637.403163 
1555	  301.113220	 -138198.205562	 3577.636673	 -134620.568889 
1560	  301.258270	 -138199.713089	 3579.359905	 -134620.353184 
1565	  301.851013	 -138224.497986	 3586.402563	 -134638.095422 
1570	  302.592499	 -138233.175784	 3595.212479	 -134637.963305 
1575	  300.295593	 -138239.141445	 3567.922069	 -134671.219376 
1580	  300.339813	 -138239.731561	 3568.447459	 -134671.284103 
1585	  298.435242	 -138223.410853	 3545.818315	 -134677.592538 
1590	  298.892029	 -138229.232811	 3551.245757	 -134677.987054 
1595	  299.139404	 -138221.043127	 3554.185007	 -134666.858120 
1600	  301.331665	 -138247.376464	 3580.231797	 -134667.144667 
1605	  301.354523	 -138265.724127	 3580.503433	 -134685.220693 
1610	  303.710571	 -138293.695373	 3608.496590	 -134685.198783 
1615	  301.861938	 -138318.405874	 3586.532462	 -134731.873413 
1620	  302.294312	 -138323.287827	 3591.669600	 -134731.618227 
1625	  300.691528	 -138334.369649	 3572.626300	 -134761.743349 
1630	  298.833038	 -138311.962587	 3550.544959	 -134761.417629 
1635	  299.105103	 -138304.138423	 3553.777459	 -134750.360964 
1640	  296.409485	 -138271.886980	 3521.749719	 -134750.137261 
1645	  297.700592	 -138247.078547	 3537.089708	 -134709.988840 
1650	  295.671021	 -138222.966779	 3512.975695	 -134709.991084 
1655	  297.647552	 -138197.197297	 3536.459748	 -134660.737549 
1660	  297.543762	 -138196.358742	 3535.226514	 -134661.132228 
1665	  298.529327	 -138181.150550	 3546.936444	 -134634.214106 
1670	  299.601349	 -138194.306052	 3559.673501	 -134634.632551 
1675	  299.278564	 -138188.002259	 3555.838424	 -134632.163835 
1680	  299.554962	 -138191.317879	 3559.122133	 -134632.195746 
1685	  299.416260	 -138186.772519	 3557.474466	 -134629.298052 
1690	  298.158691	 -138171.591351	 3542.532672	 -134629.058679 
1695	  299.436981	 -138167.741378	 3557.720444	 -134610.020934 
1700	  297.451904	 -138143.761179	 3534.135090	 -134609.626089 
1705	  299.815857	 -138144.521222	 3562.222198	 -134582.299024 
1710	  298.757904	 -138131.685125	 3549.652038	 -134582.033087 
1715	  300.478241	 -138139.755247	 3570.091899	 -134569.663348 
1720	  301.331818	 -138149.975096	 3580.233568	 -134569.741529 
1725	  300.514709	 -138158.451303	 3570.525336	 -134587.925967 
1730	  302.204224	 -138178.857111	 3590.599029	 -134588.258083 
1735	  299.502197	 -138175.216479	 3558.495340	 -134616.721139 
1740	  300.447449	 -138186.912225	 3569.726360	 -134617.185865 
1745	  298.840179	 -138175.272968	 3550.629619	 -134624.643349 
1750	  299.128204	 -138178.851476	 3554.051825	 -134624.799651 
1755	  299.673950	 -138177.520774	 3560.536008	 -134616.984766 
1760	  299.760193	 -138178.472254	 3561.560510	 -134616.911744 
1765	  301.166260	 -138195.227758	 3578.266779	 -134616.960979 
1770	  301.133179	 -138194.567793	 3577.873627	 -134616.694165 
1775	  301.573059	 -138216.179239	 3583.100031	 -134633.079208 
1780	  301.566162	 -138215.841925	 3583.018104	 -134632.823820 
1785	  300.804382	 -138228.034136	 3573.967221	 -134654.066916 
1790	  299.839752	 -138216.541028	 3562.505994	 -134654.035034 
1795	  297.754547	 -138192.309135	 3537.730802	 -134654.578333 
1800	  295.693207	 -138168.045193	 3513.239356	 -134654.805837 
1805	  296.238647	 -138125.680675	 3519.719844	 -134605.960832 
1810	  294.800201	 -138108.868730	 3502.629217	 -134606.239513 
1815	  297.415100	 -138080.277956	 3533.697840	 -134546.580116 
1820	  297.937073	 -138086.829161	 3539.899637	 -134546.929524 
1825	  300.220123	 -138091.924304	 3567.025449	 -134524.898855 
1830	  301.728119	 -138109.887074	 3584.942312	 -134524.944762 
1835	  301.755615	 -138133.416896	 3585.268942	 -134548.147954 
1840	  302.206451	 -138138.584347	 3590.625656	 -134547.958691 
1845	  301.294037	 -138156.816853	 3579.784862	 -134577.031991 
1850	  300.747589	 -138150.019866	 3573.292431	 -134576.727435 
1855	  301.327148	 -138168.491168	 3580.178382	 -134588.312786 
1860	  301.947388	 -138175.667205	 3587.547680	 -134588.119525 
1865	  301.658997	 -138198.039136	 3584.121207	 -134613.917929 
1870	  304.008636	 -138225.933601	 3612.037906	 -134613.895695 
1875	  301.543732	 -138246.608838	 3582.751615	 -134663.857223 
1880	  304.740234	 -138285.059410	 3620.730384	 -134664.329026 
1885	  300.992126	 -138299.082021	 3576.197572	 -134722.884448 
1890	  303.605499	 -138330.433906	 3607.248015	 -134723.185891 
1895	  300.120789	 -138334.110630	 3565.845054	 -134768.265576 
1900	  300.470947	 -138338.519371	 3570.005433	 -134768.513937 
1905	  298.971649	 -138328.878591	 3552.191761	 -134776.686830 
1910	  296.946503	 -138304.611664	 3528.130167	 -134776.481497 
1915	  298.649323	 -138291.293853	 3548.362123	 -134742.931729 
1920	  296.111389	 -138260.777822	 3518.207853	 -134742.569969 
1925	  300.034119	 -138263.846639	 3564.815145	 -134699.031494 
1930	  299.896881	 -138261.822590	 3563.184715	 -134698.637875 
1935	  302.195526	 -138290.607435	 3590.495614	 -134700.111820 
1940	  304.818787	 -138321.757260	 3621.663714	 -134700.093546 
1945	  302.085327	 -138349.101113	 3589.186394	 -134759.914718 
1950	  304.275238	 -138375.467850	 3615.205655	 -134760.262195 
1955	  299.099915	 -138366.888090	 3553.715857	 -134813.172233 
1960	  298.846863	 -138364.271647	 3550.709112	 -134813.562536 
1965	  296.690552	 -138326.974440	 3525.089083	 -134801.885356 
1970	  294.536041	 -138301.642182	 3499.490513	 -134802.151669 
1975	  296.565521	 -138263.245965	 3523.603562	 -134739.642402 
1980	  293.915649	 -138231.754712	 3492.119370	 -134739.635342 
1985	  298.392578	 -138215.349090	 3545.311719	 -134670.037372 
1990	  296.610748	 -138193.785536	 3524.140948	 -134669.644588 
1995	  300.571228	 -138203.409302	 3571.196830	 -134632.212471 
2000	  300.146393	 -138198.023421	 3566.149132	 -134631.874289 
2005	  301.677490	 -138220.885760	 3584.340911	 -134636.544848 
2010	  302.419556	 -138229.612082	 3593.157689	 -134636.454393 
2015	  300.798737	 -138241.703000	 3573.900123	 -134667.802877 
2020	  301.287445	 -138247.536171	 3579.706621	 -134667.829550 
2025	  298.335724	 -138230.026750	 3544.636226	 -134685.390524 
2030	  297.663544	 -138222.498124	 3536.649563	 -134685.848561 
2035	  296.891510	 -138187.735795	 3527.476853	 -134660.258942 
2040	  296.267181	 -138180.687182	 3520.059011	 -134660.628170 
2045	  298.446320	 -138164.622413	 3545.950167	 -134618.672245 
2050	  299.052124	 -138171.916570	 3553.147680	 -134618.768890 
2055	  301.478455	 -138192.070737	 3581.976140	 -134610.094597 
2060	  303.092834	 -138210.964245	 3601.156947	 -134609.807298 
2065	  302.929626	 -138248.658498	 3599.217892	 -134649.440606 
2070	  303.357910	 -138253.409209	 3604.306440	 -134649.102769 
2075	  300.833069	 -138266.251627	 3574.308098	 -134691.943529 
2080	  298.679382	 -138240.397101	 3548.719033	 -134691.678068 
2085	  297.546021	 -138213.818054	 3535.253156	 -134678.564897 
2090	  294.671509	 -138179.717192	 3501.100331	 -134678.616861 
2095	  296.704254	 -138142.846697	 3525.252071	 -134617.594626 
2100	  296.033447	 -138135.176401	 3517.281735	 -134617.894665 
2105	  298.424103	 -138118.508928	 3545.686086	 -134572.822841 
2110	  300.180054	 -138139.613775	 3566.549248	 -134573.064527 
2115	  300.449310	 -138147.169994	 3569.748488	 -134577.421506 
2120	  302.423859	 -138170.761901	 3593.208621	 -134577.553280 
2125	  301.120239	 -138186.603948	 3577.719921	 -134608.884026 
2130	  301.470581	 -138190.470065	 3581.882549	 -134608.587516 
2135	  301.052612	 -138205.806487	 3576.916411	 -134628.890077 
2140	  300.451538	 -138198.348645	 3569.774723	 -134628.573922 
